,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,aaai_std,accuracy,early_stop,f1_score,instances_sorted,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,num_topics,pre_threshold,precision,rec_threshold,recall,std_dev_max_dissim_,std_dev_min_dissim_,type,instances_sorted_early_stop
468,84,84.0,84.0,,,,72.3,84.34166666666667,True,79.02380952380952,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,50,88.41666666666669,25,76.66666666666666,0.08614000377959244,23.94724390152541,shape,False_True
469,85,85.0,85.0,,,,72.3,86.5,True,79.16547619047621,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,50,84.71666666666667,50,77.83333333333333,0.08614000377959244,23.94724390152541,shape,False_True
470,86,86.0,86.0,,,,72.3,82.05833333333334,True,74.72380952380955,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,50,84.41666666666667,75,72.58333333333333,0.08614000377959244,23.94724390152541,shape,False_True
471,87,87.0,87.0,,,,72.3,84.6,True,77.88333333333333,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,50,86.16666666666666,90,75.58333333333333,0.08614000377959244,23.94724390152541,shape,False_True
472,88,88.0,88.0,,,,72.3,83.15833333333333,True,74.41190476190476,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,75,82.95833333333333,25,73.41666666666666,0.08614000377959244,23.94724390152541,shape,False_True
473,89,89.0,89.0,,,,72.3,80.82499999999997,True,73.83333333333331,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,75,80.33333333333333,50,72.75,0.08614000377959244,23.94724390152541,shape,False_True
474,90,90.0,90.0,,,,72.3,84.96666666666667,True,79.74523809523811,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,75,88.875,75,76.41666666666667,0.08614000377959244,23.94724390152541,shape,False_True
475,91,91.0,91.0,,,,72.3,83.27499999999998,True,76.04523809523809,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,75,81.79166666666666,90,75.58333333333333,0.08614000377959244,23.94724390152541,shape,False_True
476,92,92.0,92.0,,,,72.3,79.56666666666666,True,74.30357142857143,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,90,79.21666666666667,25,74.91666666666666,0.08614000377959244,23.94724390152541,shape,False_True
477,93,93.0,93.0,,,,72.3,82.16666666666667,True,74.92738095238093,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,90,81.59166666666667,50,74.66666666666666,0.08614000377959244,23.94724390152541,shape,False_True
478,94,94.0,94.0,,,,72.3,84.27499999999998,True,77.55,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,90,84.75,75,76.58333333333334,0.08614000377959244,23.94724390152541,shape,False_True
479,95,95.0,95.0,,,,72.3,83.80833333333334,True,78.54523809523809,False,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,90,85.875,90,75.83333333333333,0.08614000377959244,23.94724390152541,shape,False_True
480,96,96.0,96.0,,,,73.0,81.45052083333333,False,71.88541666666667,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,79.59635416666666,25,70.36458333333333,0.2923887062744878,16.516323951899825,object,True_False
481,97,97.0,97.0,,,,73.0,80.42447916666667,False,70.79910714285714,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,78.90625,50,67.91666666666666,0.2923887062744878,16.516323951899825,object,True_False
482,98,98.0,98.0,,,,73.0,80.34895833333334,False,70.69866071428572,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,79.04947916666666,75,68.20312499999999,0.2923887062744878,16.516323951899825,object,True_False
483,99,99.0,99.0,,,,73.0,81.6171875,False,71.94122023809524,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,78.73697916666666,90,70.54687499999999,0.2923887062744878,16.516323951899825,object,True_False
484,100,100.0,100.0,,,,73.0,82.23177083333333,False,72.01711309523809,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,78.59375,25,70.26041666666666,0.2923887062744878,16.516323951899825,object,True_False
485,101,101.0,101.0,,,,73.0,79.98177083333334,False,71.22916666666667,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,79.07552083333333,50,68.64583333333333,0.2923887062744878,16.516323951899825,object,True_False
486,102,102.0,102.0,,,,73.0,80.61458333333333,False,72.25744047619048,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,80.02604166666667,75,70.26041666666667,0.2923887062744878,16.516323951899825,object,True_False
487,103,103.0,103.0,,,,73.0,79.91145833333334,False,72.23288690476191,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,80.15625,90,69.81770833333333,0.2923887062744878,16.516323951899825,object,True_False
488,104,104.0,104.0,,,,73.0,79.83072916666667,False,70.58184523809524,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,78.0859375,25,68.671875,0.2923887062744878,16.516323951899825,object,True_False
489,105,105.0,105.0,,,,73.0,81.08333333333333,False,71.84375,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,79.59635416666669,50,69.63541666666666,0.2923887062744878,16.516323951899825,object,True_False
490,106,106.0,106.0,,,,73.0,79.7109375,False,70.64211309523809,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,78.19010416666666,75,68.88020833333333,0.2923887062744878,16.516323951899825,object,True_False
491,107,107.0,107.0,,,,73.0,81.13020833333334,False,71.93898809523809,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,79.71354166666667,90,69.42708333333333,0.2923887062744878,16.516323951899825,object,True_False
492,108,108.0,108.0,,,,73.0,79.76041666666667,False,71.70684523809524,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,78.56770833333333,25,70.83333333333333,0.2923887062744878,16.516323951899825,object,True_False
493,109,109.0,109.0,,,,73.0,79.54427083333333,False,70.81547619047619,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,78.85416666666667,50,68.85416666666667,0.2923887062744878,16.516323951899825,object,True_False
494,110,110.0,110.0,,,,73.0,80.62239583333334,False,71.07440476190476,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,79.0625,75,68.75,0.2923887062744878,16.516323951899825,object,True_False
495,111,111.0,111.0,,,,73.0,81.13020833333333,False,71.49776785714283,True,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,79.30989583333333,90,69.21875,0.2923887062744878,16.516323951899825,object,True_False
496,112,112.0,112.0,,,,86.6,91.98611111111113,False,90.61011904761904,True,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,25,89.5902777777778,25,95.41666666666669,0.22253771382200954,17.289661272439407,rgb,True_False
497,113,113.0,113.0,,,,86.6,93.125,False,92.10912698412695,True,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,25,92.01388888888887,50,95.20833333333331,0.22253771382200954,17.289661272439407,rgb,True_False
498,114,114.0,114.0,,,,86.6,93.54861111111113,False,91.7123015873016,True,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,25,92.04861111111113,75,93.88888888888887,0.22253771382200954,17.289661272439407,rgb,True_False
499,115,115.0,115.0,,,,86.6,93.33333333333334,False,92.34325396825396,True,89.20976412777675,30.432520712607626,89.25513388492966,6.7832889062333575,5,25,92.2222222222222,90,94.86111111111113,0.22253771382200954,35.07683835152136,rgb,True_False
500,116,116.0,116.0,,,,86.6,93.04861111111113,False,90.8154761904762,True,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,50,91.04166666666669,25,93.95833333333331,0.22253771382200954,17.289661272439407,rgb,True_False
501,117,117.0,117.0,,,,86.6,92.9027777777778,False,90.5595238095238,True,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,50,90.9027777777778,50,93.75,0.22253771382200954,17.289661272439407,rgb,True_False
502,118,118.0,118.0,,,,86.6,94.45833333333331,False,92.15277777777777,True,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,50,92.60416666666666,75,94.09722222222223,0.22253771382200954,17.289661272439407,rgb,True_False
503,119,119.0,119.0,,,,86.6,93.26388888888893,False,91.5218253968254,True,89.20976412777675,30.432520712607626,89.25513388492966,6.7832889062333575,5,50,91.38888888888887,90,94.30555555555556,0.22253771382200954,35.07683835152136,rgb,True_False
504,120,120.0,120.0,,,,86.6,91.9722222222222,False,90.81150793650794,True,89.20976412777675,11.788612378976874,89.25513388492966,3.6243074940079514,5,75,90.60416666666666,25,94.44444444444444,0.22253771382200954,23.535599872115203,rgb,True_False
505,121,121.0,121.0,,,,86.6,92.95833333333331,False,92.69742063492063,True,89.20976412777675,11.788612378976874,89.25513388492966,3.6243074940079514,5,75,92.4027777777778,50,96.18055555555556,0.22253771382200954,23.535599872115203,rgb,True_False
506,122,122.0,122.0,,,,86.6,91.70833333333334,False,90.43055555555556,True,89.20976412777675,11.788612378976874,89.25513388492966,3.6243074940079514,5,75,90.67361111111113,75,94.02777777777777,0.22253771382200954,23.535599872115203,rgb,True_False
507,123,123.0,123.0,,,,86.6,94.67361111111113,False,93.01388888888887,True,89.20976412777675,32.77038487470164,89.25513388492966,6.7832889062333575,5,75,93.17361111111107,90,94.93055555555556,0.22253771382200954,36.97895707578386,rgb,True_False
508,124,124.0,124.0,,,,86.6,89.86111111111109,False,89.51289682539681,True,89.20976412777675,35.130396627004785,89.25513388492966,14.871952833820288,5,90,87.07638888888891,25,96.59722222222223,0.22253771382200954,38.26198542948251,rgb,True_False
509,125,125.0,125.0,,,,86.6,90.8402777777778,False,89.60317460317461,True,89.20976412777675,35.130396627004785,89.25513388492966,14.871952833820288,5,90,87.55555555555556,50,95.76388888888887,0.22253771382200954,38.26198542948251,rgb,True_False
510,126,126.0,126.0,,,,86.6,89.4097222222222,False,87.74503968253971,True,89.20976412777675,35.130396627004785,89.25513388492966,14.871952833820288,5,90,85.64583333333334,75,95.13888888888887,0.22253771382200954,38.26198542948251,rgb,True_False
511,127,127.0,127.0,,,,86.6,89.47222222222223,False,87.98710317460319,True,89.20976412777675,38.74149549422561,89.25513388492966,15.723583144220688,5,90,86.52083333333334,90,94.30555555555556,0.22253771382200954,38.86922980632934,rgb,True_False
512,128,128.0,128.0,,,,72.3,77.70833333333333,False,71.58095238095238,True,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,25,77.08333333333333,25,71.91666666666666,0.08614000377959244,23.94724390152541,shape,True_False
513,129,129.0,129.0,,,,72.3,82.7,False,77.35952380952381,True,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,25,87.0,50,75.16666666666666,0.08614000377959244,23.94724390152541,shape,True_False
514,130,130.0,130.0,,,,72.3,80.15,False,73.77857142857142,True,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,25,81.375,75,72.91666666666666,0.08614000377959244,23.94724390152541,shape,True_False
515,131,131.0,131.0,,,,72.3,81.09166666666667,False,75.96547619047621,True,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,25,81.88333333333334,90,76.08333333333333,0.08614000377959244,23.94724390152541,shape,True_False
516,132,132.0,132.0,,,,72.3,83.725,False,76.25119047619047,True,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,50,83.8,25,75.33333333333333,0.08614000377959244,23.94724390152541,shape,True_False
517,133,133.0,133.0,,,,72.3,80.75833333333333,False,76.19761904761907,True,89.41557220800077,17.978141206069893,89.42703265514284,3.6243074940079514,5,50,82.16666666666667,50,75.16666666666667,0.08614000377959244,23.94724390152541,shape,True_False
